STATE,T-time,Altitude (ft AGL),raw time (ms),av bay temperature (C),barometer temp (C),air pressure (kPa),altitude (m),raw altitude (m),,x acceleration (m/s^2),y acceleration (m/s^2),z acceleration (m/s^2),x magnetic force (gauss),y magnetic force (gauss),z magnetic force (gauss),x gyro (dps),y gyro (dps),z gyro (dps),gps lat,gps long,gps speed,gps angle,gps altitude,gps fix,gps fix quality,gps satellites,gps antenna status,error flags
0,28.717,2119.2,1692364,23,22.1085,937.7747,645.937,752.0563,,2.5484,1.9095,4.343,116.5741,-68.4303,-32.3443,-0.6585,-1.3155,-1.0461,0,0,0,0,0,0,0,0,0,0
0,28.783,2117.0,1692430,23,22.1091,937.8502,645.2692,751.3885,,2.9216,0.5815,5.2762,115.6972,-65.7702,-35.7059,-0.3879,-1.2642,-1.2333,0,0,0,0,0,0,0,0,0,0
0,28.845,2114.4,1692492,23,22.1072,937.9396,644.4797,750.599,,4.1204,-1.3998,3.0221,114.4402,-62.8179,-39.0529,-0.2135,-1.2798,-1.3189,0,0,0,0,0,0,0,0,0,0
0,28.907,2110.1,1692554,22.9375,22.1045,938.0872,643.1728,749.2921,,6.4678,1.5577,8.7147,113.651,-60.4355,-41.4791,0.0128,-1.0263,-1.2901,0,0,0,0,0,0,0,0,0,0
0,28.987,2104.6,1692634,22.9375,22.1015,938.2793,641.4753,747.5947,,4.8383,-0.7107,5.8576,111.941,-56.0216,-44.0368,0.4059,-0.9273,-1.2315,0,0,0,0,0,0,0,0,0,0
0,29.049,2098.2,1692696,22.9375,22.0959,938.4994,639.53,745.6494,,0.2225,1.2634,10.3657,111.0786,-52.5723,-46.7261,0.5174,-0.7605,-1.1643,0,0,0,0,0,0,0,0,0,0
0,29.115,2089.1,1692762,22.9375,22.0915,938.8133,636.7562,742.8755,,2.7206,0.6604,7.5733,109.6609,-48.5969,-47.7784,0.6548,-0.5428,-1.0788,0,0,0,0,0,0,0,0,0,0
0,29.177,2081.4,1692824,22.9375,22.089,939.0782,634.4164,740.5357,,-1.4357,-0.7322,8.1619,108.1847,-44.7238,-49.2108,0.7379,-0.566,-1.0153,0,0,0,0,0,0,0,0,0,0
0,29.238,2076.0,1692885,22.9375,22.087,939.2665,632.7527,738.8721,,-0.5599,-0.7825,8.406,106.6063,-41.8006,-49.9562,0.734,-0.6283,-0.9597,0,0,0,0,0,0,0,0,0,0
0,29.304,2070.0,1692951,22.9375,22.0867,939.4711,630.9462,737.0656,,-0.481,-0.323,10.9184,104.5454,-37.5767,-51.3885,0.8103,-0.4026,-0.9233,0,0,0,0,0,0,0,0,0,0
0,29.366,2064.6,1693013,22.9375,22.087,939.6584,629.2918,735.4111,,-3.3954,-0.682,5.3336,102.8939,-34.069,-51.3008,0.8262,-0.1594,-0.8916,0,0,0,0,0,0,0,0,0,0
0,29.432,2056.6,1693079,22.9375,22.0894,939.9349,626.8522,732.9716,,-2.8211,-0.8471,8.0542,101.9877,-29.8743,-50.1169,0.8503,0.0131,-0.9233,0,0,0,0,0,0,0,0,0,0
0,29.494,2047.5,1693141,22.9375,22.0913,940.2487,624.0824,730.2017,,-3.1513,-2.4191,8.528,100.76,-26.2058,-49.2254,0.8073,0.1594,-1.0754,0,0,0,0,0,0,0,0,0,0
0,29.556,2040.0,1693203,22.9375,22.0927,940.5068,621.8043,727.9236,,-3.0867,-1.3496,7.48,98.86,-22.888,-48.2754,0.9166,0.2556,-1.3063,0,0,0,0,0,0,0,0,0,0
0,29.622,2037.2,1693269,22.9375,22.0947,940.6066,620.9249,727.0442,,-0.5815,-2.4694,5.3695,96.8138,-18.2841,-46.9307,0.9282,0.12,-1.2871,0,0,0,0,0,0,0,0,0,0
0,29.684,2032.2,1693331,22.9375,22.0965,940.7779,619.4133,725.5327,,-3.5462,-1.7587,8.9946,95.4838,-14.7033,-45.3522,0.9273,-0.0513,-1.2309,0,0,0,0,0,0,0,0,0,0
0,29.746,2027.1,1693393,22.9375,22.0994,940.9527,617.8724,723.9918,,-3.74,-2.9073,5.2187,92.9991,-11.0348,-43.3791,0.9835,-0.2159,-1.1945,0,0,0,0,0,0,0,0,0,0
0,29.812,2021.2,1693459,22.9375,22.1024,941.1564,616.075,722.1943,,-4.7378,-2.1176,5.6064,89.8422,-7.3955,-41.8006,0.9994,-0.0418,-1.292,0,0,0,0,0,0,0,0,0,0
0,29.874,2017.7,1693521,22.9375,22.1052,941.2776,615.0063,721.1257,,-4.1994,-2.5555,4.3358,86.4367,-4.7647,-39.3745,0.9291,0.1768,-1.3375,0,0,0,0,0,0,0,0,0,0
0,29.94,2012.1,1693587,22.9375,22.1082,941.4739,613.2763,719.3956,,-6.0514,-2.9719,1.6941,83.2797,-1.5785,-36.6998,0.8369,0.329,-1.471,0,0,0,0,0,0,0,0,0,0
0,30.002,2007.7,1693649,22.9375,22.1108,941.6245,611.9492,718.0685,,-5.6279,-2.5484,2.4191,79.1435,-0.6723,-35.019,0.7892,0.4881,-1.6463,0,0,0,0,0,0,0,0,0,0
0,30.065,2004.0,1693712,22.9375,22.1138,941.7523,610.8221,716.9415,,-4.2066,-3.2734,7.4369,75.5773,1.4908,-32.2713,0.6665,0.9261,-1.7614,0,0,0,0,0,0,0,0,0,0
0,30.131,1999.4,1693778,22.9375,22.1162,941.9119,609.4161,715.5355,,-0.7537,-3.7472,7.4369,71.938,2.1631,-31.5259,0.4991,1.4212,-1.8521,0,0,0,0,0,0,0,0,0,0
0,30.193,1996.6,1693840,22.9375,22.1184,942.0069,608.5788,714.6981,,-3.1729,-6.3745,5.9509,68.3718,1.71,-31.3066,0.3024,2.0635,-1.9648,0,0,0,0,0,0,0,0,0,0
0,30.255,1993.2,1693902,22.9375,22.1203,942.1268,607.5227,713.642,,-9.9494,-4.0271,-0.682,64.5425,0.6869,-32.7828,0.1549,2.427,-2.0265,0,0,0,0,0,0,0,0,0,0
0,30.315,1991.8,1693962,22.9375,22.121,942.1748,607.0992,713.2186,,-3.8405,-4.7163,7.6953,62.394,-1.0816,-34.3467,0.0027,2.9786,-2.0345,0,0,0,0,0,0,0,0,0,0
0,30.377,1990.8,1694024,23,22.1223,942.2097,606.7916,712.9109,,-6.4319,-4.3358,12.0168,61.0494,-2.9377,-37.869,-0.2379,3.047,-1.982,0,0,0,0,0,0,0,0,0,0
0,30.443,1986.6,1694090,23,22.1228,942.3539,605.5214,711.6407,,-4.989,-1.0983,6.999,60.4355,-6.577,-42.7068,-0.8027,2.3558,-1.8008,0,0,0,0,0,0,0,0,0,0
0,30.505,1980.9,1694152,23,22.122,942.5532,603.7676,709.887,,2.6345,-1.9956,13.9119,60.4355,-10.4502,-46.0392,-1.2181,1.1212,-1.5562,0,0,0,0,0,0,0,0,0,0
0,30.567,1973.6,1694214,23,22.1203,942.8062,601.5381,707.6575,,-3.4385,0.4451,14.3426,58.0824,-14.5133,-49.5761,-1.5699,-0.9795,-1.3424,0,0,0,0,0,0,0,0,0,0
0,30.633,1962.3,1694280,22.9375,22.1198,943.1948,598.1179,704.2372,,3.3595,0.524,18.3482,51.2131,-20.8857,-49.0208,-1.5904,-3.4456,-1.2752,0,0,0,0,0,0,0,0,0,0
0,30.696,1952.2,1694343,22.9375,22.118,943.5463,595.0249,701.1442,,-0.5599,0.7178,17.056,41.8883,-26.7612,-43.4961,-1.5742,-4.1728,-1.3763,0,0,0,0,0,0,0,0,0,0
0,30.762,1944.3,1694409,22.9375,22.1172,943.8188,592.6273,698.7466,,-4.946,-2.0315,10.0499,34.449,-33.1628,-35.2821,-1.5101,-3.5406,-1.4923,0,0,0,0,0,0,0,0,0,0
0,30.824,1943.1,1694471,22.9375,22.1162,943.8604,592.262,698.3813,,-8.5711,1.8018,6.7334,30.1959,-38.4244,-25.9135,-1.3091,-2.9025,-1.4435,0,0,0,0,0,0,0,0,0,0
0,30.886,1937.5,1694533,22.9375,22.1149,944.0547,590.5514,696.6707,,-9.8848,2.333,7.1498,29.0558,-43.423,-18.1672,-1.0873,-2.2211,-1.2813,0,0,0,0,0,0,0,0,0,0
0,30.999,1929.3,1694646,22.9375,22.1148,944.3391,588.0511,694.1704,,-10.2221,5.1182,4.4722,28.6027,-49.0208,-8.3017,-1.0574,-1.3546,-1.0198,0,0,0,0,0,0,0,0,0,0
0,31.06,1918.1,1694707,22.9375,22.1087,944.7285,584.6267,690.746,,-6.2381,3.6179,1.6223,30.152,-51.7831,-3.5224,-1.1438,-1.2807,-0.9163,0,0,0,0,0,0,0,0,0,0
0,31.122,1908.1,1694769,22.9375,22.1071,945.0729,581.6001,687.7194,,-13.3735,6.9416,-0.6102,32.0082,-53.4201,1.1839,-0.5461,-1.4673,-0.9044,0,0,0,0,0,0,0,0,0,0
0,31.188,1898.0,1694835,22.9375,22.1079,945.4263,578.4954,684.6147,,-2.7852,8.5783,-5.8792,35.4282,-55.1739,6.6501,-0.4701,-1.8732,-0.8259,0,0,0,0,0,0,0,0,0,0
0,31.25,1886.6,1694897,22.9375,22.1083,945.8197,575.0393,681.1586,,-1.8377,10.94,-13.4883,38.2052,-56.9132,12.4525,0.2957,-2.2025,-0.2938,0,0,0,0,0,0,0,0,0,0
0,31.316,1876.5,1694963,22.9375,22.1095,946.1724,571.942,678.0613,,-0.7466,7.925,-3.5749,42.5753,-58.024,18.2695,0.3644,-2.646,0.2361,0,0,0,0,0,0,0,0,0,0
0,31.378,1865.7,1695025,22.9375,22.109,946.5453,568.6689,674.7883,,-0.9978,7.2144,-9.6981,47.7638,-57.5709,24.0865,0.3054,-2.9908,0.6466,0,0,0,0,0,0,0,0,0,0
0,31.44,1858.2,1695087,22.9375,22.1097,946.807,566.3725,672.4918,,-1.9813,6.195,-9.2818,54.6331,-56.9132,28.4858,0.3152,-3.2281,1.2642,0,0,0,0,0,0,0,0,0,0
0,31.506,1858.8,1695153,22.9375,22.1106,946.7866,566.5518,672.6711,,-5.1613,8.6859,-7.4225,63.2125,-55.6562,32.6513,-0.2581,-3.5726,1.0452,0,0,0,0,0,0,0,0,0,0
0,31.568,1856.9,1695215,22.9375,22.1102,946.8501,565.9937,672.113,,2.9575,12.1675,-15.7137,72.888,-54.3701,36.0421,-0.3082,-3.8735,1.2901,0,0,0,0,0,0,0,0,0,0
0,31.634,1854.3,1695281,23,22.1104,946.9415,565.1926,671.3119,,-3.5749,9.0951,-13.6965,84.4782,-53.6977,35.6036,-0.5537,-4.2699,1.5733,0,0,0,0,0,0,0,0,0,0
0,31.696,1858.2,1695343,23,22.1093,946.8077,566.3661,672.4854,,-1.0265,7.9896,-14.4861,96.7407,-53.0547,32.5197,-0.923,-4.663,1.0825,0,0,0,0,0,0,0,0,0,0
0,31.758,1855.6,1695405,23,22.1072,946.8966,565.5859,671.7052,,2.9001,8.126,-14.881,108.5794,-53.0985,23.8088,-0.8983,-4.9624,0.4954,0,0,0,0,0,0,0,0,0,0
0,31.824,1856.8,1695471,22.9375,22.1065,946.8544,565.9567,672.076,,5.0895,6.2668,-13.2227,117.6995,-53.2154,12.014,-0.3647,-4.8616,0.0648,0,0,0,0,0,0,0,0,0,0
0,31.886,1848.6,1695533,22.9375,22.1037,947.1384,563.4645,669.5838,,9.5545,7.5517,-14.4933,123.2534,-53.2008,-1.4616,0.0874,-4.565,-0.1197,0,0,0,0,0,0,0,0,0,0
0,31.948,1834.8,1695595,22.9375,22.1022,947.6182,559.2579,665.3772,,8.2193,4.989,-6.4176,124.1596,-53.1131,-15.0102,0.3656,-4.043,-0.0761,0,0,0,0,0,0,0,0,0,0
0,32.014,1819.3,1695661,22.9375,22.0999,948.1574,554.5298,660.6491,,25.0026,10.7175,-8.5496,122.1426,-53.5808,-25.8404,0.4694,-3.1066,0.3577,0,0,0,0,0,0,0,0,0,0
0,32.075,1807.8,1695722,22.875,22.0971,948.5569,551.0287,657.1481,,15.7065,7.9322,-3.8046,118.4449,-55.5685,-34.3759,0.4853,-2.3274,0.8494,0,0,0,0,0,0,0,0,0,0
0,32.141,1796.0,1695788,22.875,22.0947,948.9697,547.4131,653.5325,,7.4225,6.1232,-2.4407,115.2441,-57.0593,-40.7191,0.5537,-1.8894,1.1102,0,0,0,0,0,0,0,0,0,0
0,32.203,1788.9,1695850,22.875,22.0928,949.2161,545.2554,651.3747,,7.1928,7.2431,2.6776,111.3271,-59.4563,-44.9868,0.4456,-1.4645,1.1466,0,0,0,0,0,0,0,0,0,0
0,32.265,1783.0,1695912,22.875,22.0921,949.4223,543.4487,649.568,,2.9001,5.5131,3.6251,108.0971,-60.4502,-48.1146,0.365,-1.2263,1.1142,0,0,0,0,0,0,0,0,0,0
0,32.331,1776.5,1695978,22.9375,22.0913,949.6476,541.4769,647.5963,,5.1757,8.7147,5.7787,104.8085,-61.5317,-49.6054,0.1756,-0.8653,0.9331,0,0,0,0,0,0,0,0,0,0
0,32.393,1771.6,1696040,22.9375,22.0912,949.8173,539.9921,646.1114,,3.8189,9.0592,1.9167,101.6662,-63.4025,-51.7685,0.2608,-0.7343,0.9184,0,0,0,0,0,0,0,0,0,0
0,32.459,1767.2,1696106,22.9375,22.0918,949.9714,538.6428,644.7621,,6.0156,8.5352,4.4148,99.6346,-64.3671,-52.66,0.3638,-0.5034,0.8451,0,0,0,0,0,0,0,0,0,0
0,32.52,1762.0,1696167,22.9375,22.0924,950.1531,537.0535,643.1728,,0.0072,6.073,5.0895,97.9684,-63.9579,-54.0778,0.5366,-0.2318,0.7987,0,0,0,0,0,0,0,0,0,0
0,32.582,1759.1,1696229,22.9375,22.0934,950.2526,536.1829,642.3022,,-0.1651,5.3049,5.7787,96.4192,-63.3294,-55.1447,0.6958,0.0159,0.704,0,0,0,0,0,0,0,0,0,0
0,32.648,1755.2,1696295,22.9375,22.0951,950.39,534.9802,641.0995,,1.8305,8.1045,11.8732,96.4192,-62.4086,-55.627,0.7062,0.2828,0.6063,0,0,0,0,0,0,0,0,0,0
0,32.71,1752.2,1696357,22.9375,22.0951,950.493,534.0794,640.1987,,2.7781,6.6688,8.8295,96.7553,-61.8386,-55.3932,0.5229,0.6267,0.4716,0,0,0,0,0,0,0,0,0,0
0,32.772,1748.2,1696419,22.9375,22.096,950.6352,532.8363,638.9556,,0.8471,8.3342,11.4066,98.4215,-60.8594,-54.2824,0.3674,0.9349,0.288,0,0,0,0,0,0,0,0,0,0
0,32.838,1743.5,1696485,22.9375,22.0971,950.7983,531.4088,637.5281,,1.6152,6.9559,10.3442,101.0669,-60.6694,-52.9085,0.106,1.3176,0.0241,0,0,0,0,0,0,0,0,0,0
0,32.9,1738.0,1696547,22.9375,22.0979,950.9889,529.7426,635.8619,,5.4987,7.322,7.4584,103.8877,-60.9032,-50.2923,-0.0388,1.3754,-0.0867,0,0,0,0,0,0,0,0,0,0
0,32.966,1731.7,1696613,22.9375,22.0985,951.2078,527.829,633.9484,,5.872,6.9631,5.6064,107.4686,-61.3709,-47.6615,-0.3045,1.5336,-0.3048,0,0,0,0,0,0,0,0,0,0
0,33.028,1723.8,1696675,22.9375,22.0985,951.4846,525.4091,631.5284,,6.1017,7.6379,3.7472,110.3771,-61.3417,-44.7384,-0.4016,1.4939,-0.358,0,0,0,0,0,0,0,0,0,0
0,33.09,1715.5,1696737,22.9375,22.0988,951.7737,522.8824,629.0018,,6.7047,7.5374,3.7184,113.5633,-61.7509,-40.0906,-0.5461,1.4636,-0.3564,0,0,0,0,0,0,0,0,0,0
0,33.156,1707.6,1696803,22.9375,22.0969,952.0493,520.475,626.5943,,6.8913,8.2122,3.6897,116.3695,-62.1017,-35.4429,-0.6771,1.4481,-0.3387,0,0,0,0,0,0,0,0,0,0
0,33.218,1701.8,1696865,22.9375,22.0958,952.2515,518.7095,624.8288,,8.5567,7.6738,-2.2899,118.4595,-62.7302,-31.3651,-0.8134,1.5156,-0.2407,0,0,0,0,0,0,0,0,0,0
0,33.28,1694.8,1696927,22.9375,22.0961,952.4941,516.5898,622.7091,,8.083,5.2618,-2.814,120.228,-63.0079,-27.2873,-0.6973,1.5794,-0.1539,0,0,0,0,0,0,0,0,0,0
0,33.34,1686.5,1696987,22.9375,22.0957,952.7861,514.0401,620.1594,,5.8576,5.8648,-7.279,121.3534,-62.9056,-21.5142,-0.6212,1.6878,-0.0785,0,0,0,0,0,0,0,0,0,0
0,33.402,1677.9,1697049,22.9375,22.0951,953.0875,511.4095,617.5288,,7.9825,6.3314,-7.8604,122.3619,-63.3587,-16.5156,-0.5977,1.9242,0.0009,0,0,0,0,0,0,0,0,0,0
0,33.468,1671.2,1697115,22.9375,22.0953,953.3202,509.3787,615.498,,7.4082,7.6451,-6.9057,122.7127,-62.9787,-8.9448,-0.2569,2.1325,0.1341,0,0,0,0,0,0,0,0,0,0
0,33.53,1665.0,1697177,22.9375,22.0941,953.5375,507.4834,613.6027,,5.9366,5.994,-7.3795,121.9965,-63.1248,-2.3531,0.0525,2.3396,0.0284,0,0,0,0,0,0,0,0,0,0
0,33.592,1661.2,1697239,22.9375,22.0933,953.6702,506.3257,612.445,,2.8857,3.5749,-7.48,120.418,-62.7302,4.2093,-0.0113,2.4154,-0.1109,0,0,0,0,0,0,0,0,0,0
0,33.658,1658.5,1697305,22.9375,22.0928,953.7623,505.5222,611.6416,,3.0508,-0.1364,-5.2977,117.7433,-61.1663,11.2686,-0.0751,2.4349,-0.3338,0,0,0,0,0,0,0,0,0,0
0,33.721,1658.9,1697368,22.9375,22.0926,953.7482,505.6444,611.7637,,2.0818,1.5505,-8.9444,114.4841,-60.304,16.6618,-0.0907,2.3937,-0.5012,0,0,0,0,0,0,0,0,0,0
0,33.787,1660.4,1697434,22.9375,22.0916,953.6979,506.0829,612.2023,,-0.0072,2.3545,-12.8423,110.7425,-58.3017,22.8588,0.0987,2.0916,-0.661,0,0,0,0,0,0,0,0,0,0
0,33.849,1660.7,1697496,22.9375,22.0905,953.6874,506.1752,612.2946,,-2.4909,3.8477,-14.278,107.6147,-56.4747,26.1473,0.1946,1.8396,-0.8604,0,0,0,0,0,0,0,0,0,0
0,33.911,1660.8,1697558,22.9375,22.0893,953.6837,506.2067,612.326,,-2.2038,1.8449,-11.1697,103.9462,-54.297,28.8512,0.197,1.4313,-1.0638,0,0,0,0,0,0,0,0,0,0
0,33.977,1660.3,1697624,22.9375,22.09,953.6995,506.0695,612.1889,,-1.9238,0.4092,-8.7936,100.5846,-51.8708,31.2336,0.1219,1.1732,-1.3073,0,0,0,0,0,0,0,0,0,0
0,34.039,1657.3,1697686,22.9375,22.0902,953.8068,505.1344,611.2538,,2.1894,2.4837,-10.538,98.9623,-49.6931,32.8267,0.1313,1.0205,-1.4716,0,0,0,0,0,0,0,0,0,0
0,34.101,1653.4,1697748,22.9375,22.0901,953.9422,503.953,610.0723,,3.2949,-1.0552,-6.877,96.4192,-48.0415,33.6451,0.1701,1.0421,-1.4914,0,0,0,0,0,0,0,0,0,0
0,34.167,1647.6,1697814,22.9375,22.0901,954.1428,502.2032,608.3225,,3.2231,0.7322,-5.3839,93.4814,-45.5569,34.5513,-0.0788,1.1787,-1.4306,0,0,0,0,0,0,0,0,0,0
0,34.229,1642.0,1697876,22.9375,22.0893,954.3393,500.4899,606.6093,,3.216,0.9188,-8.5496,89.5498,-42.9553,36.0859,-0.2868,1.2367,-1.3216,0,0,0,0,0,0,0,0,0,0
0,34.295,1637.8,1697942,22.9375,22.0902,954.4875,499.198,605.3174,,3.058,2.5699,-13.3735,85.2967,-40.2368,35.8813,-0.3512,1.2715,-1.0253,0,0,0,0,0,0,0,0,0,0
0,34.357,1632.2,1698004,22.9375,22.0895,954.6816,497.5061,603.6254,,2.9791,2.735,-12.6341,80.2251,-38.8921,36.7875,-0.1988,1.7877,-0.734,0,0,0,0,0,0,0,0,0,0
0,34.419,1626.5,1698066,22.9375,22.0884,954.8816,495.7632,601.8826,,3.5964,1.0768,-8.6788,75.1535,-36.846,35.589,-0.2334,1.4679,-0.5104,0,0,0,0,0,0,0,0,0,0
0,34.485,1620.7,1698132,22.9375,22.0893,955.0858,493.9839,600.1033,,5.1829,3.338,-12.1747,70.5203,-36.1298,34.9313,-0.1833,1.7303,-0.3998,0,0,0,0,0,0,0,0,0,0
0,34.547,1615.0,1698194,22.9375,22.0895,955.2861,492.239,598.3583,,-0.7322,6.6114,-19.4249,66.7056,-35.3552,34.3613,0.1582,1.566,-0.1261,0,0,0,0,0,0,0,0,0,0
0,34.613,1609.5,1698260,22.9375,22.089,955.4777,490.5694,596.6888,,4.1061,5.9007,-14.5938,61.0056,-36.0129,31.9059,0.5015,1.5882,0.1921,0,0,0,0,0,0,0,0,0,0
0,34.675,1604.5,1698322,22.9375,22.0881,955.6531,489.0418,595.1612,,0.8614,1.8233,-7.7671,57.0301,-36.7583,30.532,0.6542,1.7736,0.4368,0,0,0,0,0,0,0,0,0,0
0,34.737,1599.7,1698384,22.9375,22.0883,955.8195,487.5928,593.7122,,-9.009,-0.0359,-10.057,53.3616,-38.1029,28.6466,0.7636,1.3286,0.5574,0,0,0,0,0,0,0,0,0,0
0,34.819,1596.1,1698466,22.9375,22.0871,955.9465,486.4873,592.6067,,6.6544,0.7322,-7.0349,50.4677,-39.5206,26.6004,0.985,0.9172,0.6906,0,0,0,0,0,0,0,0,0,0
0,34.881,1591.6,1698528,22.9375,22.084,956.105,485.1073,591.2267,,-4.3143,-0.8901,-9.6981,49.1231,-40.2952,26.8489,0.8781,0.2712,0.9511,0,0,0,0,0,0,0,0,0,0
0,34.943,1586.0,1698590,22.9375,22.0832,956.298,483.4267,589.5461,,-4.3214,1.809,-4.8455,48.9769,-40.6022,29.9182,0.9209,-0.0825,1.1002,0,0,0,0,0,0,0,0,0,0
0,35.008,1581.8,1698655,22.9375,22.0829,956.446,482.1386,588.258,,-7.2,2.857,-14.6441,50.2046,-41.026,27.5358,1.0626,-0.7385,1.241,0,0,0,0,0,0,0,0,0,0
0,35.07,1578.2,1698717,22.9375,22.0819,956.5731,481.0327,587.152,,-0.7753,0.5815,-9.3966,53.3908,-42.6045,29.8889,1.6307,-1.2553,1.5812,0,0,0,0,0,0,0,0,0,0
0,35.136,1575.0,1698783,22.9375,22.0813,956.6865,480.0461,586.1655,,1.8951,-0.0287,-12.7131,57.5563,-44.4899,31.9059,1.6099,-1.6707,1.9905,0,0,0,0,0,0,0,0,0,0
0,35.198,1569.7,1698845,22.9375,22.0794,956.8692,478.4562,584.5756,,-3.9553,-0.8901,-6.6473,62.6133,-47.0769,33.499,1.5357,-2.0314,2.292,0,0,0,0,0,0,0,0,0,0
0,35.26,1564.5,1698907,22.9375,22.078,957.0521,476.865,582.9844,,-3.5821,2.1176,-11.8804,68.5764,-49.2692,35.9398,1.1573,-2.5962,2.5687,0,0,0,0,0,0,0,0,0,0
0,35.326,1560.3,1698973,22.9375,22.0766,957.1984,475.5926,581.712,,1.529,-2.1464,-9.5545,76.6735,-52.66,37.109,0.8925,-3.1121,2.6692,0,0,0,0,0,0,0,0,0,0
0,35.388,1555.3,1699035,22.9375,22.0753,957.3757,474.0503,580.1696,,-8.3342,-0.402,-5.0895,83.7913,-55.0716,35.5452,0.237,-3.4508,2.5803,0,0,0,0,0,0,0,0,0,0
0,35.45,1550.2,1699097,22.9375,22.0739,957.5533,472.506,578.6254,,-14.1129,-0.4092,-13.4094,92.5753,-57.7024,33.9082,-0.2743,-4.1527,2.2614,0,0,0,0,0,0,0,0,0,0
0,35.515,1546.4,1699162,22.9375,22.0722,957.6879,471.3368,577.4561,,-4.6875,3.8836,-17.8385,103.537,-59.8363,28.1204,-0.4835,-4.6346,1.5861,0,0,0,0,0,0,0,0,0,0
0,35.577,1541.3,1699224,22.9375,22.0697,957.8669,469.7796,575.899,,-3.0006,3.9266,-13.596,112.204,-61.3563,19.1026,-0.3381,-5.0574,0.8399,0,0,0,0,0,0,0,0,0,0
0,35.644,1536.3,1699291,22.9375,22.0673,958.0403,468.2732,574.3925,,1.8233,5.3192,-12.993,120.1257,-63.2271,4.8524,-0.2275,-5.3014,0.2703,0,0,0,0,0,0,0,0,0,0
0,35.706,1526.2,1699353,22.875,22.065,958.3968,465.1749,571.2943,,5.348,2.4191,-10.4231,123.005,-64.2356,-8.5355,0.2691,-5.1365,0.0406,0,0,0,0,0,0,0,0,0,0
0,35.768,1513.8,1699415,22.875,22.0651,958.8303,461.4093,567.5287,,9.6048,6.0156,-9.856,120.9149,-64.9664,-24.1158,0.6558,-4.6215,0.1362,0,0,0,0,0,0,0,0,0,0
0,35.834,1505.1,1699481,22.875,22.0674,959.1346,458.7661,564.8854,,8.2696,5.2116,-2.0818,114.6595,-63.9287,-37.7814,0.9789,-4.0216,0.4795,0,0,0,0,0,0,0,0,0,0
0,35.896,1499.7,1699543,22.875,22.0697,959.3265,457.0999,563.2192,,7.0851,3.2662,-5.0393,107.717,-63.9141,-47.0623,1.2281,-3.3985,0.8632,0,0,0,0,0,0,0,0,0,0
0,35.962,1498.8,1699609,22.9375,22.0742,959.3575,456.8312,562.9506,,9.9996,2.6489,3.5821,98.29,-61.824,-54.8962,1.2468,-2.9624,1.1842,0,0,0,0,0,0,0,0,0,0
0,36.024,1498.2,1699671,22.9375,22.0787,959.3785,456.648,562.7674,,5.9294,2.5053,6.3745,89.7398,-59.5001,-60.0409,1.1374,-2.7571,1.6252,0,0,0,0,0,0,0,0,0,0
0,36.086,1496.8,1699733,22.9375,22.0827,959.4257,456.2387,562.3581,,0.4881,4.0487,8.0255,80.9412,-57.3078,-61.064,0.8219,-2.511,1.8876,0,0,0,0,0,0,0,0,0,0
0,36.152,1495.0,1699799,22.9375,22.0867,959.4913,455.6696,561.789,,-1.3208,4.1635,9.4038,72.2157,-54.3408,-61.4148,0.5119,-2.2031,1.8375,0,0,0,0,0,0,0,0,0,0
0,36.214,1489.1,1699861,22.9375,22.0904,959.6961,453.8914,560.0107,,-6.3673,4.1492,8.2409,65.7118,-52.4408,-61.3709,0.2853,-1.8717,1.5504,0,0,0,0,0,0,0,0,0,0
0,36.276,1483.6,1699923,22.9375,22.0938,959.8916,452.1947,558.314,,-4.3573,3.6969,7.4656,60.1725,-50.3069,-59.4709,0.1255,-1.5107,1.179,0,0,0,0,0,0,0,0,0,0
0,36.342,1476.8,1699989,22.9375,22.0959,960.1282,450.1422,556.2615,,-8.2552,3.6108,7.2718,55.7001,-47.91,-57.644,0.0935,-1.1588,0.8735,0,0,0,0,0,0,0,0,0,0
0,36.404,1469.5,1700051,22.9375,22.0968,960.3853,447.9118,554.0312,,-8.6788,4.2066,6.2955,53.1131,-46.7115,-56.5186,0.1329,-0.7651,0.5092,0,0,0,0,0,0,0,0,0,0
0,36.47,1462.7,1700117,22.875,22.0982,960.6251,445.8321,551.9515,,-8.3629,4.3214,7.2646,51.1985,-45.9076,-55.627,0.2068,-0.347,0.0651,0,0,0,0,0,0,0,0,0,0
0,36.532,1455.6,1700179,22.875,22.0994,960.8735,443.6775,549.7968,,-8.8726,4.4722,6.2955,51.1108,-45.7615,-55.2762,0.303,-0.0425,-0.2993,0,0,0,0,0,0,0,0,0,0
0,36.594,1450.3,1700241,22.875,22.1002,961.0621,442.0423,548.1617,,-7.2287,4.544,7.5015,50.6723,-45.8345,-55.6855,0.3406,0.3351,-0.6304,0,0,0,0,0,0,0,0,0,0
0,36.66,1444.8,1700307,22.875,22.1015,961.2532,440.3867,546.5061,,-7.7169,3.8764,7.4154,51.8123,-46.5215,-57.264,0.299,0.6698,-0.9154,0,0,0,0,0,0,0,0,0,0
0,36.722,1439.7,1700369,22.875,22.1022,961.4337,438.8221,544.9415,,-5.9868,3.5605,8.0327,54.2239,-47.5592,-58.404,0.2972,0.9972,-1.1154,0,0,0,0,0,0,0,0,0,0
